,Order,Family,Genus,Species,Binomial Name,AdultBodyMass (g),AdultForearmLen (mm),AdultHeadBodyLen (mm),AgeatEyeOpening (days),AgeatFirstBirth (days),BasalMetRate (mLO2hr),BasalMetRateMass (g),DispersalAge (days),GestationLen (days),InterbirthInterval (d),LitterSize (number),LittersPerYear (number),MaxLongevity (months),NeonateBodyMass (g),NeonateHeadBodyLen (mm),SexualMaturityAge (days),TeatNumber (number),WeaningAge (days),WeaningBodyMass (g),WeaningHeadBodyLen (mm),References,YoungPerYear_Litters (number),YoungPerYear_Interval (number),YoungPerYear_Estimated (number)
2242,Primates,Cercopithecidae,Macaca,maura,Macaca maura,7290.3,,660.0,,1825.0,,,,167.19,669.16,1.01,,,388.46,,,,497.16,,,1544;1547;1848;1903;2151;2344;2655;2660;2986,,1.8516482191780819,1.8516482191780819
2243,Primates,Cercopithecidae,Macaca,mulatta,Macaca mulatta,6455.19,,555.0,,1460.0,2239.0,6225.0,,166.07,385.5,1.01,1.0,432.0,471.47,,1101.07,,304.16,1314.91,,208;543;730;1127;1167;1297;1347;1544;1547;1577;1594;1611;1763;1767;1848;1979;2338;2344;2489;2493;2620;2655;2660;2986,1.01,1.0667260273972603,1.0379755718085242
2244,Primates,Cercopithecidae,Macaca,nemestrina,Macaca nemestrina,7820.78,,535.0,,1430.8,,,,171.0,405.07,1.01,,411.6,472.92,,1427.17,,292.6,1367.39,,208;543;730;1297;1544;1547;1577;1763;1767;1848;1979;2151;2344;2489;2493;2655;2660;2986;3086,,1.1208786301369864,1.1208786301369864
2245,Primates,Cercopithecidae,Macaca,nigra,Macaca nigra,7359.39,,549.99,,1996.55,,,,172.43,540.2,1.01,,216.0,457.77,,1984.51,,365.0,,,208;730;1297;1544;1547;1848;2151;2344;2486;2489;2493;2655;2660;2986,,1.4948000000000001,1.4948000000000001
2246,Primates,Cercopithecidae,Macaca,nigrescens,Macaca nigrescens,,,,,,,,,,,,,,,,,,,,,927;1544,,,
2247,Primates,Cercopithecidae,Macaca,ochreata,Macaca ochreata,2745.5,,,,,,,,,,,,,,,,,,,,1544;1547;2151;2655,,,
2248,Primates,Cercopithecidae,Macaca,pagensis,Macaca pagensis,4534.66,,450.0,,,,,,,,1.0,,360.0,,,1227.12,,272.2,,,1015;1544,,,
2249,Primates,Cercopithecidae,Macaca,radiata,Macaca radiata,4999.99,,475.0,,1460.0,,,,161.56,365.0,1.01,,360.0,367.52,,1785.78,,332.25,2000.0,,91;208;543;1167;1297;1347;1544;1547;1577;1848;1979;2151;2344;2493;2626;2655;2660;2986,,1.01,1.01
2250,Primates,Cercopithecidae,Macaca,siberu,Macaca siberu,,,,,,,,,,,,,,,,,,,,,,,,
2251,Primates,Cercopithecidae,Macaca,silenus,Macaca silenus,5995.25,,547.35,,1795.8,,,,172.0,510.39,1.01,,480.0,416.11,,1912.19,,362.93,,,208;543;899;927;1297;1544;1547;1848;1979;2151;2344;2493;2626;2655;2660;2986,,1.4123120547945205,1.4123120547945205
2252,Primates,Cercopithecidae,Macaca,sinica,Macaca sinica,4655.99,,480.0,,,,,,180.9,547.5,1.01,,420.0,,,1894.11,,,,,208;543;730;1297;1347;1544;1547;1768;1848;2151;2338;2344;2493;2655;2660;2986,,1.5150000000000001,1.5150000000000001
2253,Primates,Cercopithecidae,Macaca,sylvanus,Macaca sylvanus,11471.53,,549.99,,1746.52,,,,164.84,431.71,1.02,,264.0,449.85,,1542.25,,210.25,2318.27,,208;543;704;730;765;766;927;1297;1347;1544;1547;1611;1763;1767;1848;1976;1979;2344;2489;2493;2655;2660;2986,,1.2064224657534246,1.2064224657534246
2254,Primates,Cercopithecidae,Macaca,thibetana,Macaca thibetana,10593.06,,599.99,,,,,,169.02,730.0,1.01,,,499.99,,,,451.79,2409.97,,927;1297;1544;1547;1766;1767;1848;2344;2655,,2.02,2.02
2255,Primates,Cercopithecidae,Macaca,tonkeana,Macaca tonkeana,10035.53,,599.99,,,,,,,,,,,,,,,,,,1544;1547;1848;2151;2655,,,
2256,Chiroptera,Megadermatidae,Macroderma,gigas,Macroderma gigas,124.37,107.0,115.82,,,139.12,148.0,,,,1.0,1.0,,21.61,78.3,,,,,,196;823;824;899;1297;1403;1658;1822;1948;2143;2144;2151;2655;2719;3023,1.0,,1.0
2257,Carnivora,Viverridae,Macrogalidia,musschenbroekii,Macrogalidia musschenbroekii,5148.86,,687.94,,,,,,,,,,,,,,,,,,679;1113;2655,,,
2258,Rodentia,Muridae,Meriones,dahli,Meriones dahli,,,,,,,,,,,,,,,,,,,,,,,,
2259,Rodentia,Muridae,Meriones,grandis,Meriones grandis,,,,,,,,,,,,,,,,,,,,,,,,
2260,Rodentia,Muridae,Meriones,hurrianae,Meriones hurrianae,71.02,,,14.25,,64.49,72.3,,29.19,,4.1,,,4.1,,46.58,,19.85,,,967;1297;1559;1573;2322;2323;2327;2329;2655;2978,,,
2261,Rodentia,Muridae,Meriones,libycus,Meriones libycus,91.33,,,,,,,,25.43,,4.54,,,5.24,,92.8,,30.18,45.0,,1297;2655,,,
2262,Rodentia,Capromyidae,Mesocapromys,angelcabrerai,Mesocapromys angelcabrerai,,,,,,,,,,,,,,,,,,,,,2151,,,
2263,Rodentia,Capromyidae,Mesocapromys,auritus,Mesocapromys auritus,,,,,,,,,,,,,,,,,,,,,2151,,,
2264,Rodentia,Capromyidae,Mesocapromys,melanurus,Mesocapromys melanurus,,,,,,,,,,222.0,1.75,,,,,,,6.22,,,1297;2151,,1.0643835616438355,1.0643835616438355
2265,Rodentia,Capromyidae,Mesocapromys,nanus,Mesocapromys nanus,,,,,,,,,,,1.0,,,,,,4.0,,,,2151,,,
2266,Rodentia,Capromyidae,Mesocapromys,sanfelipensis,Mesocapromys sanfelipensis,,,,,,,,,,,,,,,,,,,,,2151,,,
2267,Rodentia,Cricetidae,Mesocricetus,auratus,Mesocricetus auratus,98.6,,180.0,,73.6,,,,15.49,,8.79,4.0,120.0,2.35,,50.97,,18.65,22.93,,543;1015;1060;1297;1577;1594;2655,2.1975,,2.1975
2268,Rodentia,Cricetidae,Mesocricetus,brandti,Mesocricetus brandti,198.0,,,,50.0,,,,15.0,,9.01,3.0,,,,43.14,,20.0,,,1297;2655,3.0033333333333334,,3.003333333333334
2269,Rodentia,Cricetidae,Mesocricetus,newtoni,Mesocricetus newtoni,97.5,,,,,,,,,,,,,,,,,,,,2655,,,
2270,Rodentia,Cricetidae,Mesocricetus,raddei,Mesocricetus raddei,,,,,,,,,,,8.99,2.0,,,,,,,,,1297,4.495,,4.495
2271,Rodentia,Echimyidae,Mesomys,hispidus,Mesomys hispidus,175.0,,184.77,,,,,,,,0.97,,,,,,,,,,902;905;1297;2151;2655,,,
2272,Rodentia,Echimyidae,Mesomys,leniceps,Mesomys leniceps,108.0,,,,,,,,,,,,,,,,,,,,2151;2655,,,
2273,Rodentia,Echimyidae,Mesomys,occultus,Mesomys occultus,,,,,,,,,,,,,,,,,,,,,,,,
2274,Rodentia,Echimyidae,Mesomys,stimulax,Mesomys stimulax,108.0,,,,,,,,,,,,,,,,,,,,2151;2655,,,
2275,Chiroptera,Phyllostomidae,Mesophylla,macconnelli,Mesophylla macconnelli,6.86,31.62,,,,,,,,,0.99,,,,,,,,,,196;889;890;1007;1297;1658;1699;1700;2151;2622;2655;2719,,,
2276,Cetacea,Ziphiidae,Mesoplodon,bidens,Mesoplodon bidens,3400000.0,,5030.0,,,,,,365.0,,1.0,,,,,,,365.0,,,1217;1297;2151;2655,,,
2277,Cetacea,Ziphiidae,Mesoplodon,bowdoini,Mesoplodon bowdoini,2599999.99,,4260.39,,,,,,,,,,,,2199.99,,,,,,165;2151;2655,,,
2278,Cetacea,Ziphiidae,Mesoplodon,carlhubbsi,Mesoplodon carlhubbsi,3400000.0,,5396.8,,,,,,365.0,,0.97,,,,,,,,,,165;1217;1297;2151;2655,,,
2279,Cetacea,Ziphiidae,Mesoplodon,densirostris,Mesoplodon densirostris,2299999.99,,4589.82,,,,,,,,,,324.0,,,3788.23,,,,,164;172;543;1217;1297;2151;2655,,,
2280,Cetacea,Ziphiidae,Mesoplodon,europaeus,Mesoplodon europaeus,5600000.02,,6710.0,,,,,,,,,,,,,,,,,,1217;2151;2655,,,
2281,Cetacea,Ziphiidae,Mesoplodon,ginkgodens,Mesoplodon ginkgodens,1500000.0,,4880.0,,,,,,,,,,,,,,,,,,1217;2151;2655,,,
2282,Cetacea,Ziphiidae,Mesoplodon,grayi,Mesoplodon grayi,2899999.98,,,,,,,,,,,,,,,,,,,,890;2151;2655,,,
2283,Cetacea,Ziphiidae,Mesoplodon,hectori,Mesoplodon hectori,1000000.0,,,,,,,,,,,,,,,,,,,,2151;2655,,,
2284,Chiroptera,Pteropodidae,Macroglossus,minimus,Macroglossus minimus,16.3,40.23,68.09,,212.91,22.32,16.35,,125.14,,0.99,3.0,,3.81,26.28,,,65.0,,,196;205;360;406;679;1297;1309;1369;1386;1388;1439;1621;1658;1752;1950;2017;2143;2150;2151;2280;2501;2622;2655;2719;2763;2910;3023,0.33,,0.33
2285,Chiroptera,Pteropodidae,Macroglossus,sobrinus,Macroglossus sobrinus,21.8,46.96,,,,,,,,,1.0,,,,,,,,,,196;212;360;679;1386;1388;1658;2017;2151;2655;3023,,,
2286,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,Macrophyllum macrophyllum,8.02,35.63,,,,,,,,,1.0,,,,,,,,,,108;196;889;1297;1658;2151;2622;2655,,,
2287,Diprotodontia,Macropodidae,Macropus,agilis,Macropus agilis,11815.75,,646.01,,410.62,,,,30.51,217.0,1.01,1.8,144.0,0.63,,404.77,,321.74,2286.7,,543;730;955;977;1297;1760;1762;1848;1991;2152;2484;2655;2986,0.5611111111111111,0.6004657534246576,0.5804549991931158
2288,Diprotodontia,Macropodidae,Macropus,antilopinus,Macropus antilopinus,27250.1,,,,,,,,34.0,270.0,1.0,,192.0,0.7,,909.32,,424.79,,,543;955;1573;1760;1848;2655;2986,,0.7397260273972602,0.7397260273972602
2289,Diprotodontia,Macropodidae,Macropus,bernardus,Macropus bernardus,17000.0,,,,,,,,,,1.0,,,,,,,,,,1760;1848;2655,,,
2290,Diprotodontia,Macropodidae,Macropus,dorsalis,Macropus dorsalis,11249.96,,,,,,,,34.98,211.0,1.0,,180.0,,,476.2,,,1000.0,,543;955;1297;1573;1760;1848;2655;2986,,0.5780821917808219,0.5780821917808219
2291,Diprotodontia,Macropodidae,Macropus,eugenii,Macropus eugenii,5278.48,,,,319.37,1385.65,4837.0,,29.89,365.0,1.01,1.0,168.0,0.44,,413.84,,315.0,1048.8,,543;682;833;955;1297;1412;1501;1760;1822;1848;2483;2484;2509;2655;2986,1.01,1.01,1.01
2292,Diprotodontia,Macropodidae,Macropus,fuliginosus,Macropus fuliginosus,25564.7,,,,608.33,,,,30.8,372.02,1.0,1.0,240.0,0.86,,708.84,,518.67,7778.17,,543;955;1297;1573;1760;1848;2484;2655;2986,1.0,1.0192328767123287,1.009570639783234
2293,Diprotodontia,Macropodidae,Macropus,giganteus,Macropus giganteus,33409.89,,876.16,,812.6,,,,36.56,362.79,1.0,1.0,288.0,0.84,,704.86,4.0,510.82,8124.03,,543;955;1297;1412;1477;1501;1573;1760;1848;2312;2484;2655;2683;2986,1.0,0.9939452054794522,0.9969680062466659
2294,Diprotodontia,Macropodidae,Macropus,greyi,Macropus greyi,10000.0,,,,,,,,,,1.0,,,,,,,,,,1760;1848;2655,,,
2295,Diprotodontia,Macropodidae,Macropus,irma,Macropus irma,8000.0,,,,,,,,,,1.0,,,,,,,,,,955;1297;1760;1848;2655;2986,,,
2296,Diprotodontia,Macropodidae,Macropus,parma,Macropus parma,4156.62,,,,380.2,1376.25,3750.0,,34.66,213.0,0.9,1.3,120.0,0.5,,600.21,,292.33,754.0,,543;955;1297;1412;1760;1848;2655;2986,0.6923076923076923,0.5252054794520548,0.6029956827928431
2297,Diprotodontia,Macropodidae,Macropus,parryi,Macropus parryi,12629.83,,,,,,,,37.14,266.0,1.0,,168.0,,,763.62,,443.42,,,543;730;955;1297;1760;1848;2655;2986,,0.7287671232876712,0.7287671232876712
2298,Diprotodontia,Macropodidae,Macropus,robustus,Macropus robustus,25978.92,,,,,5453.5,29650.0,,34.59,258.54,1.0,,288.0,0.7,,714.3,,366.19,4743.41,,543;634;730;955;1297;1412;1501;1573;1760;1822;1848;2484;2655,,0.7083287671232877,0.7083287671232877
2299,Diprotodontia,Macropodidae,Macropus,rufogriseus,Macropus rufogriseus,16850.0,,,153.5,501.87,,,,30.0,279.87,1.01,1.0,228.0,0.53,,485.19,4.0,426.22,3199.21,,543;710;955;983;1297;1340;1497;1498;1573;1760;1848;1992;2483;2484;2655;2986,1.01,0.774434794520548,0.8844089226515942
2300,Diprotodontia,Macropodidae,Macropus,rufus,Macropus rufus,38968.39,,,,547.5,5568.64,30617.5,,33.99,238.5,1.0,,360.0,0.81,,695.03,,359.99,7416.19,,543;634;730;955;1052;1297;1412;1501;1573;1760;1822;1848;2484;2655;2986,,0.6534246575342466,0.6534246575342466
2301,Macroscelidea,Macroscelididae,Macroscelides,proboscideus,Macroscelides proboscideus,38.64,,112.96,,,52.57,38.8,,58.49,,1.93,,,,,,6.0,4.99,,,1297;1584;1585;1822;2151;2259;2390;2391;2655;3075,,,
2302,Rodentia,Nesomyidae,Macrotarsomys,bastardi,Macrotarsomys bastardi,28.45,,89.99,,,,,,23.99,,2.5,,,,,,,,,,1045;1048;1297;2152;2333;2655,,,
2303,Rodentia,Nesomyidae,Macrotarsomys,ingens,Macrotarsomys ingens,54.99,,120.0,,,,,,,,,,,,,,,,,,899;2152;2655,,,
2304,Peramelemorphia,Thylacomyidae,Macrotis,lagotis,Macrotis lagotis,1229.58,,375.0,,,400.19,1138.0,,14.6,175.0,1.5,4.0,120.0,,,177.68,,93.73,,,123;511;543;955;1015;1072;1219;1297;1412;1760;1822;1926;1946;2655;2679;2680;2682,0.375,0.7191780821917808,0.5193185735383608
2305,Peramelemorphia,Thylacomyidae,Macrotis,leucura,Macrotis leucura,364.17,,,,,,,,,,2.0,,,,,,,,,,955;1072;1760;2655,,,
2306,Chiroptera,Phyllostomidae,Macrotus,californicus,Macrotus californicus,11.83,50.58,,,365.0,14.62,11.7,,250.29,,1.0,,124.8,2.52,37.54,216.03,,35.51,,,438;508;543;832;984;1297;1405;1658;1705;1822;1948;2143;2151;2215;2622;2655;2789,,,
2307,Chiroptera,Phyllostomidae,Macrotus,waterhousii,Macrotus waterhousii,16.27,51.64,58.36,,,,,,,,0.98,,125.0,0.59,22.27,,,,,,108;502;657;892;1297;1384;1388;1658;2143;2151;2655;3023,,,
2308,Rodentia,Muridae,Macruromys,elegans,Macruromys elegans,,,158.24,,,,,,,,,,,,,,4.0,,,,977;2152;2803,,,
2309,Rodentia,Muridae,Macruromys,major,Macruromys major,357.25,,241.75,,,,,,,,,,,,,,4.0,,,,977;2152;2655;2803,,,
2310,Artiodactyla,Bovidae,Madoqua,guentheri,Madoqua guentheri,4623.7,,612.07,,,,,327.33,175.0,,0.98,,168.0,684.0,,138.6,4.0,74.25,,,869;1297;1525;1573;1603;1848;2655;2693,,,
2311,Artiodactyla,Bovidae,Madoqua,kirkii,Madoqua kirkii,4833.4,,654.27,,501.87,2145.0,4290.0,338.82,171.49,182.5,0.98,,198.0,625.82,,233.47,4.0,42.58,1633.49,,543;730;869;917;1052;1297;1525;1577;1604;1763;1822;1848;2629;2655;2693;2986;3057,,0.49,0.49
2312,Artiodactyla,Bovidae,Madoqua,piacentinii,Madoqua piacentinii,2500.0,,,,,,,327.33,,,1.0,,168.0,,,251.71,,,,,1848;2655,,,
2313,Artiodactyla,Bovidae,Madoqua,saltiana,Madoqua saltiana,3424.47,,595.0,,,,,327.33,,,1.0,,168.0,672.79,,253.75,4.0,41.99,,,1297;1525;1848;2655;2693,,,
2314,Rodentia,Muridae,Madromys,blanfordi,Madromys blanfordi,,,,,,,,,,,2.5,,,,,,,68.66,,,1297,,,
2315,Rodentia,Echimyidae,Makalata,didelphoides,Makalata didelphoides,398.66,,,,,,,,,,1.0,,37.2,,,,,,,,543;730;1297;2151;2655,,,
2316,Rodentia,Echimyidae,Makalata,grandis,Makalata grandis,584.0,,,,,,,,,,,,,,,,,,,,890;2655,,,
2317,Rodentia,Echimyidae,Makalata,macrura,Makalata macrura,439.0,,,,,,,,,,,,,,,,,,,,2655,,,
2318,Rodentia,Echimyidae,Makalata,obscura,Makalata obscura,108.0,,,,,,,,,,,,,,,,,,,,2151;2655,,,
2319,Rodentia,Echimyidae,Makalata,occasius,Makalata occasius,,,,,,,,,,,,,,,,,,,,,,,,
2320,Rodentia,Echimyidae,Makalata,rhipidura,Makalata rhipidura,315.0,,,,,,,,,,,,,,,,,,,,2655,,,
2321,Rodentia,Muridae,Malacomys,cansdalei,Malacomys cansdalei,,,,,,,,,,,,,,,,,,,,,,,,
2322,Rodentia,Muridae,Malacomys,edwardsi,Malacomys edwardsi,63.78,,,,,,,,,,2.46,,,,,,,,,,730;1256;1297;2655,,,
2323,Rodentia,Muridae,Malacomys,longipes,Malacomys longipes,95.64,,,,,,,,,,2.91,,,,,,,,,,904;1297;2361;2655,,,
2324,Rodentia,Nesomyidae,Malacothrix,typica,Malacothrix typica,17.02,,,,111.0,20.61,21.7,,26.37,,4.04,1.0,,1.19,26.0,65.61,,31.81,,,1297;1584;1822;2655,4.04,,4.04
2325,Rodentia,Muridae,Mallomys,aroaensis,Mallomys aroaensis,1663.99,,405.75,,,,,,,,1.02,,,,,,6.0,,,,661;971;977;2152;2655;2803,,,
2326,Rodentia,Muridae,Mallomys,gunung,Mallomys gunung,2041.47,,442.03,,,,,,,,,,,,,,6.0,,,,977;2152;2655,,,
2327,Rodentia,Muridae,Mallomys,istapantap,Mallomys istapantap,1990.43,,416.9,,,,,,,,1.07,,,,,,6.0,,,,971;977;2152;2655,,,
2328,Rodentia,Muridae,Mallomys,rothschildi,Mallomys rothschildi,1157.5,,380.85,,,,,,,,1.02,,,,,,6.0,,,348.92,292;456;977;1297;2152;2655;2803,,,
2329,Rodentia,Muridae,Malpaisomys,insularis,Malpaisomys insularis,,,,,,,,,,,,,,,,,,,,,,,,
2330,Rodentia,Muridae,Mammelomys,lanosus,Mammelomys lanosus,117.1,,161.13,10.0,,,,,,,2.68,,,,,,3.0,20.0,,,977;2152;2655;2803,,,
2331,Rodentia,Muridae,Mammelomys,rattoides,Mammelomys rattoides,209.49,,204.42,10.0,,,,,,,1.69,,,,,185.61,3.0,20.0,,,977;2152;2655;2803,,,
2332,Primates,Cercopithecidae,Mandrillus,leucophaeus,Mandrillus leucophaeus,14253.3,,700.0,,1825.0,,,,179.22,513.43,1.01,0.5,400.8,718.15,,1745.96,,486.66,,,208;543;899;1297;1544;1547;1848;2344;2489;2493;2655;2660;2986,2.02,1.4207241095890408,1.6940669117156686
2333,Primates,Cercopithecidae,Mandrillus,sphinx,Mandrillus sphinx,16685.06,,758.94,,1460.0,,,,173.99,521.64,1.02,,555.96,612.89,,2122.11,,348.01,3000.0,,208;543;899;904;1297;1544;1547;1763;1767;1848;2344;2489;2493;2655;2660;2878;2986,,1.457733698630137,1.457733698630137
2334,Pholidota,Manidae,Manis,crassicaudata,Manis crassicaudata,8017.56,,542.69,,,1240.98,15910.0,,67.5,365.0,1.0,1.0,162.0,311.12,191.7,755.15,2.0,,,,7;543;1297;1304;1822;1848;1947;2151;2655,1.0,1.0,1.0
2335,Pholidota,Manidae,Manis,culionensis,Manis culionensis,,,,,,,,,,,,,,,,,,,,,,,,
2336,Rodentia,Sciuridae,Marmota,vancouverensis,Marmota vancouverensis,5232.43,,466.84,,,,,714.87,31.65,,3.59,,,,,1241.53,,,,,116;511;899;1297;2105;2655,,,
2337,Carnivora,Mustelidae,Martes,americana,Martes americana,873.69,,381.36,36.97,365.0,584.85,885.0,,27.63,365.0,2.6,,228.0,31.3,,456.25,4.0,45.73,386.78,,367;542;543;730;1113;1297;1573;1822;2655;2986,,2.6,2.6
2338,Carnivora,Mustelidae,Martes,flavigula,Martes flavigula,2504.64,,548.36,32.5,,,,,149.65,182.5,3.53,,168.0,57.5,,1262.74,4.0,89.49,,,543;1113;1297;2655,,1.765,1.765
2339,Carnivora,Mustelidae,Martes,foina,Martes foina,1675.0,,458.63,,365.0,,,,29.86,365.0,3.78,,217.2,30.0,,742.46,4.0,74.11,,,543;1113;1297;1573;2655,,3.78,3.7799999999999994
2340,Carnivora,Mustelidae,Martes,gwatkinsii,Martes gwatkinsii,2038.49,,511.33,,,,,,,,,,,,,,4.0,90.73,,,1015;1113;2655,,,
2341,Carnivora,Mustelidae,Martes,martes,Martes martes,1299.99,,457.01,29.96,365.0,948.6,1185.5,157.5,30.63,365.0,3.49,0.75,204.0,30.0,,508.47,4.0,54.19,679.99,,367;542;543;1113;1297;1573;2655;2986,4.653333333333333,3.49,4.029904878943588
2342,Carnivora,Mustelidae,Martes,melampus,Martes melampus,1000.0,,440.51,,,,,,,,,,,,,,4.0,,,,1113;2655,,,
2343,Carnivora,Mustelidae,Martes,pennanti,Martes pennanti,3750.0,,749.51,53.0,730.0,,,150.0,31.28,365.0,3.02,,121.76,28.97,,413.84,4.0,76.76,,,542;543;730;1113;1297;1573;1577;2655;2986,,3.02,3.02
2344,Carnivora,Mustelidae,Martes,zibellina,Martes zibellina,1173.91,,449.9,35.16,,,,,30.8,,3.13,,180.0,31.22,,479.51,4.0,52.23,599.99,,543;1113;1297;2620;2655,,,
2345,Rodentia,Ctenodactylidae,Massoutiera,mzabi,Massoutiera mzabi,194.0,,,,,,,,55.72,,2.04,,,20.5,,374.16,,,,,1297;1810;2655,,,
2346,Rodentia,Muridae,Mastacomys,fuscus,Mastacomys fuscus,125.72,,166.26,,,,,,35.46,,1.41,,,7.25,,,4.0,43.54,,143.39,456;523;1176;1297;1573;2655;2803,,,
2347,Rodentia,Muridae,Mastomys,awashensis,Mastomys awashensis,,,,,,,,,,,,,,,,,,,,,,,,
2348,Rodentia,Muridae,Mastomys,coucha,Mastomys coucha,53.81,,,,,,,,,35.74,7.96,,,2.12,,,,,,,456;1731;2655,,0.7794257534246576,0.7794257534246576
2349,Rodentia,Muridae,Mastomys,erythroleucus,Mastomys erythroleucus,64.07,,,,,,,,21.13,,11.23,,,,,89.44,,,12.0,,442;730;1297;1400;2655,,,
2350,Rodentia,Muridae,Mastomys,huberti,Mastomys huberti,,,,,,,,,,,,,,,,,,,,,,,,
2351,Rodentia,Muridae,Mastomys,kollmannspergeri,Mastomys kollmannspergeri,,,,,,,,,,,,,,,,,,,,,,,,
2352,Rodentia,Muridae,Mastomys,natalensis,Mastomys natalensis,41.85,,119.66,15.5,88.1,32.97,41.74,,23.64,28.0,9.23,2.0,,1.98,30.7,60.09,,20.0,12.09,,456;584;730;774;1244;1297;1573;1584;1798;1822;1975;2112;2361;2655;2815;3054,4.615,0.708054794520548,1.8076705664230772
2353,Rodentia,Muridae,Mastomys,pernanus,Mastomys pernanus,,,,,,,,,,,,,,,,,,,,,,,,
2354,Rodentia,Muridae,Mastomys,shortridgei,Mastomys shortridgei,46.5,,,,,,,,,,,,,,,,,,,,2655,,,
2355,Rodentia,Muridae,Maxomys,alticola,Maxomys alticola,158.96,,167.5,,,,,,,,,,,,,,,,,,2152,,,
2356,Rodentia,Muridae,Maxomys,baeodon,Maxomys baeodon,158.96,,167.5,,,,,,,,,,,,,,,,,,2152,,,
2357,Rodentia,Muridae,Maxomys,bartelsii,Maxomys bartelsii,88.46,,,,,,,,,,,,,,,,,,,,456,,,
2358,Rodentia,Muridae,Maxomys,dollmani,Maxomys dollmani,,,,,,,,,,,,,,,,,,,,,,,,
2359,Rodentia,Muridae,Maxomys,hellwaldii,Maxomys hellwaldii,,,,,,,,,,,,,,,,,,,,,,,,
2360,Rodentia,Muridae,Maxomys,hylomyoides,Maxomys hylomyoides,,,,,,,,,,,,,,,,,,,,,,,,
2361,Rodentia,Muridae,Maxomys,inas,Maxomys inas,89.99,,,,,,,,,,2.91,,,,,,,,,,1297;2655,,,
2362,Rodentia,Muridae,Maxomys,inflatus,Maxomys inflatus,,,,,,,,,,,,,,,,,,,,,,,,
2363,Rodentia,Muridae,Maxomys,moi,Maxomys moi,,,,,,,,,,,,,,,,,,,,,,,,
2364,Rodentia,Muridae,Maxomys,musschenbroekii,Maxomys musschenbroekii,,,,,,,,,,,,,,,,,,,,,,,,
2365,Rodentia,Muridae,Maxomys,ochraceiventer,Maxomys ochraceiventer,158.96,,167.5,,,,,,,,,,,,,,,,,,2152,,,
2366,Rodentia,Muridae,Maxomys,pagensis,Maxomys pagensis,,,,,,,,,,,,,,,,,,,,,,,,
2367,Rodentia,Muridae,Maxomys,panglima,Maxomys panglima,158.96,,167.5,,,,,,,,,,,,,,,,,,2152,,,
2368,Rodentia,Muridae,Maxomys,rajah,Maxomys rajah,150.0,,167.5,,,,,,,,3.29,,,,,,,,,,900;1297;1849;2152;2655,,,
2369,Rodentia,Muridae,Maxomys,surifer,Maxomys surifer,150.48,,167.5,,,,,,,,3.54,,,,,,,,,,456;606;2152;2655,,,
2370,Rodentia,Muridae,Maxomys,wattsi,Maxomys wattsi,,,,,,,,,,,,,,,,,,,,,,,,
2371,Rodentia,Muridae,Maxomys,whiteheadi,Maxomys whiteheadi,54.33,,167.5,,,,,,,,3.0,,,,,,,,,,456;730;1297;1849;2152;2655;3019,,,
2372,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,20546.86,,,,,,,,225.0,,1.22,,165.6,,,,,,,,200;543;653;730;905;1297;1852;2151;2431;2525;2655;2986;3009;3010,,,
2373,Artiodactyla,Cervidae,Mazama,bororo,Mazama bororo,,,,,,,,,,,,,,,,,,,,,,,,
2374,Artiodactyla,Cervidae,Mazama,bricenii,Mazama bricenii,16499.85,,,,,,,,,,,,,,,,,,,,2151;2655,,,
2375,Artiodactyla,Cervidae,Mazama,chunyi,Mazama chunyi,16071.74,,,,,,,,243.33,,1.5,,,,,,,,,,2151;2655;3010,,,
2376,Artiodactyla,Cervidae,Mazama,gouazoubira,Mazama gouazoubira,16633.17,,918.25,,,,,,219.86,,1.0,,144.0,834.46,,719.06,,,,,200;543;653;730;905;1297;2151;2431;2655;3010,,,
2377,Artiodactyla,Cervidae,Mazama,nana,Mazama nana,16499.85,,,,,,,,,,,,,,,,,,,,2151;2655,,,
2378,Artiodactyla,Cervidae,Mazama,pandora,Mazama pandora,,,,,,,,,,,,,,,,,,,,,,,,
2379,Artiodactyla,Cervidae,Mazama,rufina,Mazama rufina,21099.25,,,,,,,,231.64,,1.22,,,,,,,,,,1297;2151;2655;3010,,,
2380,Artiodactyla,Cervidae,Mazama,temama,Mazama temama,,,,,,,,,,,,,,,,,,,,,,,,
2381,Rodentia,Nesomyidae,Megadendromus,nikolausi,Megadendromus nikolausi,52.0,,,,,,,,,,,,,,,,,,,,2655,,,
2382,Chiroptera,Megadermatidae,Megaderma,lyra,Megaderma lyra,39.27,69.5,73.99,,709.72,,,,152.08,,1.0,1.0,168.0,10.22,,620.76,,44.58,,,167;196;679;892;1139;1142;1148;1297;1453;1528;1658;1705;1784;2086;2143;2144;2151;2370;2622;2655;2719;3023,1.0,,1.0
2383,Chiroptera,Megadermatidae,Megaderma,spasma,Megaderma spasma,24.71,56.49,,,,,,,80.0,,1.41,,,,,,,31.5,,,83;196;679;1297;1439;1621;1658;1970;2144;2151;2655;2719;3023,,,
2384,Rodentia,Cricetidae,Megadontomys,cryophilus,Megadontomys cryophilus,,,,,,,,,,,,,,,,,,,,,,,,
2385,Rodentia,Cricetidae,Megadontomys,nelsoni,Megadontomys nelsoni,,,,,,,,,,,,,,,,,,,,,,,,
