,Order,Family,Genus,Species,PlacentalMammal,AdultBodyMass (g),NeonateBodyMass (g),LitterSize (number),GestationLen (d),InterbirthInterval (d),LittersPerYear (number),WeaningAge (d),WeaningBodyMass (g),FemaleSexualMaturity (d),MaleSexualMaturity (d),PantheriaSexualMaturity (d),AgeAtFirstBirth (d),MaxLongevity (m),BasalMetabolicRate (W),BasalMetabolicRate (mLO2hr),BasalMetabolicRate (g),RefsAnAge,RefsPanTHERIA,BinomialName,YoungPerYear_Litters (number),YoungPerYear_Interval (number),YoungPerYear_Estimated (number),YoungMassPerYear_Estimated (g),Order_savage04,Family_savage04,mass_g,BMR_W,BMR_MJ_per_day,species_average_mass_g,species_average_BMR_W,species_average_BMR_MJ_per_day,ref
151,Primates,Atelidae,Alouatta,belzebul,True,6157.91,,,,,,,,,,,,,,,,,905;1544;1547;1848;2151;2344;2655;2986,Alouatta belzebul,,,,,,,,,,,,,
152,Primates,Atelidae,Alouatta,caraya,True,,187.49999999999994,1.0,187.00000000000003,338.00000000000006,1.0,195.0,,1166.9999999999998,928.0000000000001,1276.7199999999996,1354.1500000000003,388.79999999999995,,,,"194,434,455,467,610,671,679,681,1142",67;208;543;702;730;890;1297;1544;1547;1848;2128;2151;2344;2493;2655;2660;2986,Alouatta caraya,1.0,0.926027397260274,0.9623031732568869,180.43184498566623,,,,,,,,,
153,Primates,Atelidae,Alouatta,coibensis,True,,,,,,,,,,,,,,,,,,1544;2151,Alouatta coibensis,,,,,,,,,,,,,
154,Primates,Atelidae,Alouatta,guariba,True,5188.330000000003,,,,,,,,,,,,,,,,,890;905;1039;1132;1544;1848;2128;2151;2344;2488;2655;2986,Alouatta guariba,,,,,,,,,,,,,
155,Primates,Atelidae,Alouatta,macconnelli,True,,,,,,,,,,,,,,,,,,,Alouatta macconnelli,,,,,,,,,,,,,
156,Primates,Atelidae,Alouatta,nigerrima,True,,,,,,,,,,,,,,,,,,,Alouatta nigerrima,,,,,,,,,,,,,
157,Primates,Atelidae,Alouatta,palliata,True,4669.999999999997,409.00000000000017,1.0,186.00000000000009,384.0,0.6,432.99999999999994,1099.9999999999995,1095.0000000000002,1277.9999999999998,1578.42,1382.1299999999999,288.00000000000006,11.464000000000002,2027.3999999999999,4669.999999999997,"36,420,434,455,467,610,671,679,680,681",208;543;702;730;890;905;1297;1544;1547;1577;1763;1767;1822;1848;2128;2151;2344;2489;2493;2655;2660;2986,Alouatta palliata,1.6666666666666667,1.0520547945205478,1.3241694217637887,541.5852935013899,Primates,Cebidae,4670.0,11.464,0.9904896000000001,4 670.0,11.464,0.9904896000000001,White & Seymour (2003)
158,Primates,Atelidae,Alouatta,pigra,True,7172.060000000001,480.0,1.01,185.91999999999993,,,,,,,,,239.99999999999997,,,,,543;702;730;905;1297;1544;1547;1848;2151;2344;2655;2660;2986,Alouatta pigra,,,,,,,,,,,,,
159,Primates,Atelidae,Alouatta,sara,True,6611.039999999995,,,,,,,,,,,,,,,,,1544;2151;2655,Alouatta sara,,,,,,,,,,,,,
160,Primates,Atelidae,Alouatta,seniculus,True,,263.00000000000006,1.0,190.0,424.0,0.7,371.9999999999999,,1474.9999999999995,,1690.2200000000005,1671.6999999999998,299.99999999999994,,,,"1,434,455,467,671",208;451;543;702;730;890;905;1201;1297;1544;1547;1848;2128;2151;2308;2344;2431;2489;2493;2655;2660;2986,Alouatta seniculus,1.4285714285714286,1.1616438356164385,1.2882124024157542,338.79986183534345,,,,,,,,,
161,Rodentia,Cricetidae,Alticola,albicaudus,True,,,,,,,,,,,,,,,,,,,Alticola albicaudus,,,,,,,,,,,,,
162,Rodentia,Cricetidae,Alticola,argentatus,True,37.69,,4.57,,,3.0000000000000004,,,,,,,,,,,,2104;2655,Alticola argentatus,1.5233333333333332,,1.5233333333333332,,Rodentia,Muridae,37.7,0.675,0.05832000000000001,37.7,0.675,0.05832000000000001,White & Seymour (2003)
163,Rodentia,Cricetidae,Alticola,barakshin,True,,,,,,,,,,,,,,,,,,,Alticola barakshin,,,,,,,,,,,,,
164,Rodentia,Cricetidae,Alticola,lemminus,True,,,,,,,,,,,,,,,,,,,Alticola lemminus,,,,,,,,,,,,,
165,Rodentia,Cricetidae,Alticola,macrotis,True,,,,,,,,,,,,,,,,,,,Alticola macrotis,,,,,,,,,,,,,
166,Rodentia,Cricetidae,Alticola,montosa,True,,,,,,,,,,,,,,,,,,,Alticola montosa,,,,,,,,,,,,,
167,Rodentia,Cricetidae,Alticola,olchonensis,True,,,,,,,,,,,,,,,,,,,Alticola olchonensis,,,,,,,,,,,,,
168,Rodentia,Cricetidae,Alticola,roylei,True,37.0,,5.44,,,10.000000000000002,,,,,,,,,,,,1297;2655,Alticola roylei,0.5439999999999999,,0.5439999999999999,,,,,,,,,,
169,Rodentia,Cricetidae,Alticola,semicanus,True,,,,,,,,,,,,,45.59999999999999,,,,671,,Alticola semicanus,,,,,,,,,,,,,
170,Rodentia,Cricetidae,Alticola,stoliczkanus,True,30.139999999999997,,7.77,,,,,,,,,,,,,,,1297;1960;2655,Alticola stoliczkanus,,,,,,,,,,,,,
171,Rodentia,Cricetidae,Alticola,strelzowi,True,49.989999999999995,3.0000000000000004,6.9,20.850000000000005,,2.25,17.0,,,,,,,,,,,1297;2103;2655,Alticola strelzowi,3.066666666666667,,3.066666666666667,9.200000000000003,,,,,,,,,
172,Rodentia,Cricetidae,Alticola,tuvinicus,True,,,,,,,,,,,,,,,,,,,Alticola tuvinicus,,,,,,,,,,,,,
173,Rodentia,Heptaxodontidae,Amblyrhiza,inundata,True,,,,,,,,,,,,,,,,,,,Amblyrhiza inundata,,,,,,,,,,,,,
174,Afrosoricida,Chrysochloridae,Amblysomus,corriae,True,,,,,,,,,,,,,,,,,,,Amblysomus corriae,,,,,,,,,,,,,
175,Afrosoricida,Chrysochloridae,Amblysomus,hottentotus,True,62.59999999999997,4.5,1.86,,,2.0,,,,,,,12.0,,84.70000000000002,70.00000000000003,,285;948;949;966;1297;1339;1664;1713;1714;1822;1848;2131;2629;2655;2786,Amblysomus hottentotus,0.93,,0.93,4.1850000000000005,Insectivora,Chrysochloridae,70.0,0.473,0.0408672,70,0.473,0.0408672,White & Seymour (2003)
176,Afrosoricida,Chrysochloridae,Amblysomus,marleyi,True,,,,,,,,,,,,,,,,,,,Amblysomus marleyi,,,,,,,,,,,,,
177,Afrosoricida,Chrysochloridae,Amblysomus,robustus,True,,,,,,,,,,,,,,,,,,,Amblysomus robustus,,,,,,,,,,,,,
178,Afrosoricida,Chrysochloridae,Amblysomus,septentrionalis,True,,,,,,,,,,,,,,,,,,,Amblysomus septentrionalis,,,,,,,,,,,,,
179,Chiroptera,Phyllostomidae,Ametrida,centurio,True,10.609999999999998,,0.98,,,,,,,,,,,,,,,196;889;1297;1658;2151;2622;2655,Ametrida centurio,,,,,,,,,,,,,
180,Rodentia,Muridae,Ammodillus,imbellis,True,49.989999999999995,,,,,,,,,,,,,,,,,899;2655,Ammodillus imbellis,,,,,,,,,,,,,
181,Artiodactyla,Bovidae,Ammodorcas,clarkei,True,28049.80999999999,,1.0,199.99999999999991,,,,,,,,,36.0,,,,,511;730;899;1297;1525;1848;2655;2693,Ammodorcas clarkei,,,,,,,,,,,,,
182,Rodentia,Sciuridae,Ammospermophilus,harrisii,True,,3.8,6.800000000000001,30.000000000000004,,1.0,51.0,44.99999999999999,318.99999999999994,,198.57000000000008,,127.2,,,,"434,455,538,610,671",305;730;1297;1977;2111;2655;2974,Ammospermophilus harrisii,6.800000000000001,,6.800000000000001,25.84,,,,,,,,,
183,Rodentia,Sciuridae,Ammospermophilus,insularis,True,,,,,,,,,,,,,,,,,,307,Ammospermophilus insularis,,,,,,,,,,,,,
184,Rodentia,Sciuridae,Ammospermophilus,interpres,True,112.53000000000002,,9.36,,,1.25,,,,,,,,,,,,304;1297;2655,Ammospermophilus interpres,7.4879999999999995,,7.488,,,,,,,,,,
185,Rodentia,Sciuridae,Ammospermophilus,leucurus,True,94.10000000000002,3.21,7.999999999999998,29.000000000000004,,1.3,65.99999999999997,34.99999999999999,365.0,365.0,377.3700000000001,,134.39999999999998,0.511,93.88,95.69999999999999,"36,420,441,455,671,731",236;430;431;543;808;1215;1297;1577;1822;1849;1977;2655;2974,Ammospermophilus leucurus,6.153846153846152,,6.153846153846152,19.753846153846148,Rodentia,Sciuridae,75.6,0.439,0.0379296,94.1,0.511,0.0441504,Lovegrove (2003)
186,Rodentia,Sciuridae,Ammospermophilus,leucurus,True,94.10000000000002,3.21,7.999999999999998,29.000000000000004,,1.3,65.99999999999997,34.99999999999999,365.0,365.0,377.3700000000001,,134.39999999999998,0.511,93.88,95.69999999999999,"36,420,441,455,671,731",236;430;431;543;808;1215;1297;1577;1822;1849;1977;2655;2974,Ammospermophilus leucurus,6.153846153846152,,6.153846153846152,19.753846153846148,Rodentia,Sciuridae,95.7,0.524,0.0452736,,,0.0,White & Seymour (2003)
187,Rodentia,Sciuridae,Ammospermophilus,leucurus,True,94.10000000000002,3.21,7.999999999999998,29.000000000000004,,1.3,65.99999999999997,34.99999999999999,365.0,365.0,377.3700000000001,,134.39999999999998,0.511,93.88,95.69999999999999,"36,420,441,455,671,731",236;430;431;543;808;1215;1297;1577;1822;1849;1977;2655;2974,Ammospermophilus leucurus,6.153846153846152,,6.153846153846152,19.753846153846148,Rodentia,Sciuridae,96.0,0.54,0.046656,,,0.0,Heusner (1991)
188,Rodentia,Sciuridae,Ammospermophilus,leucurus,True,94.10000000000002,3.21,7.999999999999998,29.000000000000004,,1.3,65.99999999999997,34.99999999999999,365.0,365.0,377.3700000000001,,134.39999999999998,0.511,93.88,95.69999999999999,"36,420,441,455,671,731",236;430;431;543;808;1215;1297;1577;1822;1849;1977;2655;2974,Ammospermophilus leucurus,6.153846153846152,,6.153846153846152,19.753846153846148,Rodentia,Sciuridae,112.8,0.55,0.04752000000000001,,,0.0,Heusner (1991)
189,Rodentia,Sciuridae,Ammospermophilus,nelsoni,True,160.42000000000004,4.87,8.9,26.000000000000004,,1.0,29.83,41.00000000000001,,,377.5699999999999,,65.99999999999997,,,,,306;1015;1287;1288;1297;2655;2974,Ammospermophilus nelsoni,8.9,,8.9,43.343,,,,,,,,,
190,Artiodactyla,Bovidae,Ammotragus,lervia,True,,4500.000000000001,1.2,149.0,229.00000000000006,2.0,122.00000000000003,,334.99999999999994,,507.09000000000003,407.5799999999999,260.39999999999986,,,,"434,455,610,671,677,680,731",543;899;1168;1297;1525;1573;1848;2555;2655;2986,Ammotragus lervia,0.6,0.7528767123287673,0.6721056668391217,3024.475500776048,,,,,,,,,
191,Chiroptera,Furipteridae,Amorphochilus,schnablii,True,,,0.99,,,1.0,,,,,,,,,,,,890;1297;1431;1658;2151,Amorphochilus schnablii,0.99,,0.99,,,,,,,,,,
192,Rodentia,Cricetidae,Amphinectomys,savamis,True,,,,,,,,,,,,,,,,,,,Amphinectomys savamis,,,,,,,,,,,,,
193,Scandentia,Tupaiidae,Anathana,ellioti,True,159.99999999999994,,4.84,,,,,,,,,,,,,,,1297;2655,Anathana ellioti,,,,,,,,,,,,,
194,Rodentia,Cricetidae,Andalgalomys,olrogi,True,32.89999999999999,,,,,,,,,,,,,,,,,890;1877;2655,Andalgalomys olrogi,,,,,,,,,,,,,
195,Rodentia,Cricetidae,Andalgalomys,pearsoni,True,25.399999999999995,,,,,,,,,,,,,,,,,890;1877;2655,Andalgalomys pearsoni,,,,,,,,,,,,,
196,Rodentia,Cricetidae,Andalgalomys,roigi,True,,,,,,,,,,,,,,,,,,,Andalgalomys roigi,,,,,,,,,,,,,
197,Rodentia,Cricetidae,Andinomys,edax,True,69.74999999999997,,2.91,,,,,,,,,,,,,,,890;1297;2655,Andinomys edax,,,,,,,,,,,,,
198,Rodentia,Muridae,Anisomys,imitator,True,510.49999999999983,,,,,,,,,,,,,,,,,456;661;977;2152;2655;2803,Anisomys imitator,,,,,,,,,,,,,
199,Rodentia,Anomaluridae,Anomalurus,beecrofti,True,479.07000000000005,,0.98,,,,,,,,,,,,,,,904;1297;2655,Anomalurus beecrofti,,,,,,,,,,,,,
200,Rodentia,Anomaluridae,Anomalurus,derbianus,True,665.8399999999999,,1.0,,,2.0,,,,,,,,,,,,904;1297;1535;2399;2655,Anomalurus derbianus,0.5,,0.5,,,,,,,,,,
201,Rodentia,Anomaluridae,Anomalurus,pelii,True,1769.9899999999996,,2.5,,,2.0,,,,,,,,,,,,1297;2655,Anomalurus pelii,1.25,,1.25,,,,,,,,,,
202,Rodentia,Anomaluridae,Anomalurus,pusillus,True,249.9999999999999,,,,,,,,,,,,,,,,,904;1535;2655,Anomalurus pusillus,,,,,,,,,,,,,
203,Rodentia,Muridae,Anonymomys,mindorensis,True,,,,,,,,,,,,,,,,,,2152,Anonymomys mindorensis,,,,,,,,,,,,,
204,Rodentia,Cricetidae,Anotomys,leander,True,66.39,,0.97,,,,,,,,,,,,,,,1297;2151;2655,Anotomys leander,,,,,,,,,,,,,
205,Chiroptera,Phyllostomidae,Anoura,caudifer,True,10.809999999999999,2.14,0.99,107.97000000000003,,,,,,,,,,,35.07,11.499999999999998,,196;536;889;1297;1658;1707;1822;1948;2151;2622;2655;2719;2797,Anoura caudifer,,,,,,,,,,,,,
207,Chiroptera,Phyllostomidae,Anoura,cultrata,True,17.390000000000004,3.65,1.22,,,,,,,,,,,,,,,889;1297;1658;1774;2151;2655;2798;3023,Anoura cultrata,,,,,,,,,,,,,
208,Chiroptera,Phyllostomidae,Anoura,geoffroyi,True,,5.1,1.0,119.99999999999997,,1.0,,,,,,,119.99999999999997,,,,"434,455,671,971",108;196;217;543;889;1297;1311;1325;1388;1658;2143;2151;2622;2655;2719;2763;3023;3037;3038,Anoura geoffroyi,1.0,,1.0,5.1,,,,,,,,,
209,Chiroptera,Phyllostomidae,Anoura,latidens,True,15.06,,,,,,,,,,,,,,,,,889;1658;2151;2622;2655,Anoura latidens,,,,,,,,,,,,,
210,Chiroptera,Phyllostomidae,Anoura,luismanueli,True,,,,,,,,,,,,,,,,,,,Anoura luismanueli,,,,,,,,,,,,,
211,Soricomorpha,Soricidae,Anourosorex,assamensis,True,,,,,,,,,,,,,,,,,,,Anourosorex assamensis,,,,,,,,,,,,,
212,Soricomorpha,Soricidae,Anourosorex,schmidi,True,,,,,,,,,,,,,,,,,,,Anourosorex schmidi,,,,,,,,,,,,,
213,Soricomorpha,Soricidae,Anourosorex,squamipes,True,19.999999999999996,,2.8200000000000003,,,,,,,,,,,,,,,626;1297;1429;1456;1488;2655;3121,Anourosorex squamipes,,,,,,,,,,,,,
214,Soricomorpha,Soricidae,Anourosorex,yamashinai,True,,,,,,,,,,,,,,,,,,,Anourosorex yamashinai,,,,,,,,,,,,,
227,Chiroptera,Hipposideridae,Anthops,ornatus,True,,,,,,,,,,,,,,,,,,1658;2151,Anthops ornatus,,,,,,,,,,,,,
228,Artiodactyla,Bovidae,Antidorcas,marsupialis,True,,4159.999999999997,1.0,167.99999999999997,365.0,1.0,121.00000000000003,,213.00000000000009,399.9999999999999,331.72999999999996,,237.60000000000005,,,,"434,448,455,542,671,731,1016",543;730;869;917;1297;1525;1848;2629;2655;2693;2986,Antidorcas marsupialis,1.0,1.0,1.0,4159.999999999997,,,,,,,,,
229,Artiodactyla,Antilocapridae,Antilocapra,americana,True,34779.3,2999.9999999999977,2.0,235.0,365.0,1.0,90.99999999999997,8900.000000000002,547.0,547.0,534.6800000000001,365.0,186.00000000000009,50.97299999999999,8960.0,32000.000000000007,"36,420,434,441,455,538,542,610,671,677,680,731,817,1135,1143",511;519;543;730;764;1297;1404;1573;1763;1822;1848;2167;2655;2718;2986,Antilocapra americana,2.0,2.0,2.0,5999.999999999995,Artiodactyla,Antilocapridae,32000.0,49.984,4.3186176000000005,34 779.3,50.973,4.4040672,Lovegrove (2000)
230,Artiodactyla,Antilocapridae,Antilocapra,americana,True,34779.3,2999.9999999999977,2.0,235.0,365.0,1.0,90.99999999999997,8900.000000000002,547.0,547.0,534.6800000000001,365.0,186.00000000000009,50.97299999999999,8960.0,32000.000000000007,"36,420,434,441,455,538,542,610,671,677,680,731,817,1135,1143",511;519;543;730;764;1297;1404;1573;1763;1822;1848;2167;2655;2718;2986,Antilocapra americana,2.0,2.0,2.0,5999.999999999995,Artiodactyla,Antilocapridae,37800.0,51.981,4.491158400000001,,,0.0,White & Seymour (2003)
231,Artiodactyla,Bovidae,Antilope,cervicapra,True,,3850.0000000000023,1.0,167.99999999999997,230.99999999999994,1.9,59.999999999999986,,465.99999999999983,,700.0399999999998,669.1600000000001,286.7999999999999,,,,"434,455,610,671,951",511;543;730;899;1297;1525;1848;2374;2655,Antilope cervicapra,0.5263157894736842,0.632876712328767,0.5771421025092734,2221.997094660704,,,,,,,,,
232,Chiroptera,Vespertilionidae,Antrozous,pallidus,True,22.000000000000004,3.1,2.0,62.00000000000001,,,49.99999999999999,,365.0,365.0,,,177.6,0.10400000000000001,18.7,22.000000000000004,"36,420,424,434,455,478,671,730,731",209;224;543;544;657;747;1297;1384;1388;1658;1704;1784;1822;1948;2143;2144;2151;2215;2655;3023,Antrozous pallidus,,,,,Chiroptera,Vespertilionidae,22.0,0.104,0.0089856,22,0.104,0.0089856,Lovegrove (2000)
233,Carnivora,Mustelidae,Aonyx,capensis,True,,1050.0,2.5,62.99999999999999,,,53.00000000000001,3359.9999999999973,365.0,365.0,371.23,,170.39999999999992,,,,"434,455,610,671",543;1113;1297;2655;2986,Aonyx capensis,,,,,,,,,,,,,
234,Carnivora,Mustelidae,Aonyx,cinerea,True,3527.5900000000006,56.009999999999984,1.47,63.309999999999995,182.49999999999997,,79.53999999999998,,,,,,121.00000000000003,,,,,679;1113;1297;2655,Aonyx cinerea,,0.7349999999999999,0.7349999999999999,41.16734999999998,,,,,,,,,
235,Carnivora,Mustelidae,Aonyx,cinereus,True,,57.00000000000001,1.42,62.99999999999999,181.99999999999997,2.0,81.00000000000003,,,,,,275.9999999999999,,,,"434,455,671,978",,Aonyx cinereus,0.71,0.7080547945205478,0.7090267301798917,40.41452362025383,,,,,,,,,
236,Primates,Aotidae,Aotus,azarae,True,,,1.0,,365.0,1.0,234.00000000000006,,,,,,360.00000000000006,,,,"681,774,978",139;730;1544;1547;2151;2344;2511;2655,Aotus azarae,1.0,1.0,1.0,,,,,,,,,,
237,Primates,Aotidae,Aotus,hershkovitzi,True,799.9999999999999,,,,,,,,,,,,,,,,,2151;2655,Aotus hershkovitzi,,,,,,,,,,,,,
238,Primates,Aotidae,Aotus,lemurinus,True,,98.00000000000004,1.0,135.00000000000003,365.0,1.0,76.0,,,,755.1499999999999,,405.60000000000014,,,,"671,681,978",139;730;1015;1544;1547;2151;2655;2986,Aotus lemurinus,1.0,1.0,1.0,98.00000000000004,,,,,,,,,
239,Primates,Aotidae,Aotus,miconax,True,799.9999999999999,,,,,,,,,,,,,,,,,2151;2655,Aotus miconax,,,,,,,,,,,,,
240,Primates,Aotidae,Aotus,nancymaae,True,791.0299999999996,,1.02,,,,,,,,,,,,,,,139;730;1544;1547;2151;2655;2986,Aotus nancymaae,,,,,,,,,,,,,
241,Primates,Aotidae,Aotus,nigriceps,True,1057.0000000000002,,,,,,,,,,,,,,,,,139;730;1544;1547;1848;2151;2251;2655,Aotus nigriceps,,,,,,,,,,,,,
242,Primates,Aotidae,Aotus,trivirgatus,True,914.5000000000002,88.49999999999996,1.0,142.00000000000003,269.0,1.4,77.00000000000001,360.00000000000006,820.9999999999997,730.0,736.6000000000003,883.2999999999998,361.2,2.499,459.45000000000005,972.4999999999997,"36,420,434,455,467,610,671,679,680,681",139;208;543;730;1297;1547;1577;1611;1763;1767;1768;1822;1848;2151;2344;2464;2489;2493;2511;2520;2655;2660;2986;3088,Aotus trivirgatus,0.7142857142857143,0.736986301369863,0.7255472325719114,64.21093008261413,Primates,Cebidae,820.0,2.466,0.2130624,914.5,2.499,0.2159136,White & Seymour (2003)
243,Primates,Aotidae,Aotus,trivirgatus,True,914.5000000000002,88.49999999999996,1.0,142.00000000000003,269.0,1.4,77.00000000000001,360.00000000000006,820.9999999999997,730.0,736.6000000000003,883.2999999999998,361.2,2.499,459.45000000000005,972.4999999999997,"36,420,434,455,467,610,671,679,680,681",139;208;543;730;1297;1547;1577;1611;1763;1767;1768;1822;1848;2151;2344;2464;2489;2493;2511;2520;2655;2660;2986;3088,Aotus trivirgatus,0.7142857142857143,0.736986301369863,0.7255472325719114,64.21093008261413,Primates,Cebidae,1020.0,2.532,0.21876479999999998,,,0.0,Lovegrove (2000)
244,Primates,Aotidae,Aotus,vociferans,True,,,1.0,,,,,,,,,,265.2,,,,"671,730,978",139;730;890;1544;1547;2151;2655,Aotus vociferans,,,,,,,,,,,,,
245,Rodentia,Aplodontiidae,Aplodontia,rufa,True,806.2099999999999,23.12,2.46,30.000000000000004,,1.0,58.39999999999999,347.00000000000006,,,827.6900000000003,730.0,119.99999999999997,,414.7300000000001,792.9999999999998,,543;550;1297;1573;1822;1823;1849;1893;2655,Aplodontia rufa,2.46,,2.46,56.8752,Rodentia,Aplodontidae,630.0,1.546,0.13357439999999998,706.8,1.892,0.1634688,White & Seymour (2003)
246,Rodentia,Aplodontiidae,Aplodontia,rufa,True,806.2099999999999,23.12,2.46,30.000000000000004,,1.0,58.39999999999999,347.00000000000006,,,827.6900000000003,730.0,119.99999999999997,,414.7300000000001,792.9999999999998,,543;550;1297;1573;1822;1823;1849;1893;2655,Aplodontia rufa,2.46,,2.46,56.8752,Rodentia,Aplodontidae,793.0,2.314,0.1999296,,,0.0,Lovegrove (2000)
247,Rodentia,Muridae,Apodemus,agrarius,True,21.11,1.8,5.64,19.889999999999997,19.499999999999996,3.5,,,,,76.04000000000002,,48.00000000000001,,,,,456;543;730;1297;1577;2655,Apodemus agrarius,1.6114285714285714,0.3013150684931506,0.6968125360323391,1.2542625648582104,Rodentia,Muridae,21.2,0.373,0.0322272,21.2,0.373,0.0322272,Lovegrove (2003)
248,Rodentia,Muridae,Apodemus,alpicola,True,,,,,,,,,,,,,,,,,,,Apodemus alpicola,,,,,,,,,,,,,
249,Rodentia,Muridae,Apodemus,argenteus,True,,,4.1,,,,,,61.00000000000001,61.00000000000001,,,59.999999999999986,,,,"455,671",,Apodemus argenteus,,,,,,,,,,,,,
250,Rodentia,Muridae,Apodemus,chevrieri,True,,,,,,,,,,,,,,,,,,,Apodemus chevrieri,,,,,,,,,,,,,
251,Rodentia,Muridae,Apodemus,draco,True,,,,,,,,,,,,,,,,,,,Apodemus draco,,,,,,,,,,,,,
252,Rodentia,Muridae,Apodemus,epimelas,True,,,,,,,,,,,,,,,,,,,Apodemus epimelas,,,,,,,,,,,,,
253,Rodentia,Muridae,Apodemus,flavicollis,True,28.299999999999997,2.4,5.5,26.000000000000004,38.99999999999999,2.8,22.000000000000004,8.699999999999998,52.00000000000001,52.00000000000001,43.27,,54.00000000000001,0.365,152.28,40.49999999999999,"36,420,455,610,671,676,680",274;456;543;730;1064;1297;1573;1577;1822;1998;2356;2620;2655;2678;2975;3127,Apodemus flavicollis,1.9642857142857144,0.5876712328767122,1.0744087711092083,2.5785810506620996,Rodentia,Muridae,23.4,0.236,0.0203904,28.3,0.365,0.031536,Lovegrove (2003)
254,Rodentia,Muridae,Apodemus,flavicollis,True,28.299999999999997,2.4,5.5,26.000000000000004,38.99999999999999,2.8,22.000000000000004,8.699999999999998,52.00000000000001,52.00000000000001,43.27,,54.00000000000001,0.365,152.28,40.49999999999999,"36,420,455,610,671,676,680",274;456;543;730;1064;1297;1573;1577;1822;1998;2356;2620;2655;2678;2975;3127,Apodemus flavicollis,1.9642857142857144,0.5876712328767122,1.0744087711092083,2.5785810506620996,Rodentia,Muridae,23.9,0.242,0.020908799999999998,,,0.0,White & Seymour (2003)
255,Rodentia,Muridae,Apodemus,flavicollis,True,28.299999999999997,2.4,5.5,26.000000000000004,38.99999999999999,2.8,22.000000000000004,8.699999999999998,52.00000000000001,52.00000000000001,43.27,,54.00000000000001,0.365,152.28,40.49999999999999,"36,420,455,610,671,676,680",274;456;543;730;1064;1297;1573;1577;1822;1998;2356;2620;2655;2678;2975;3127,Apodemus flavicollis,1.9642857142857144,0.5876712328767122,1.0744087711092083,2.5785810506620996,Rodentia,Muridae,40.5,0.85,0.07344,,,0.0,Lovegrove (2000)
256,Rodentia,Muridae,Apodemus,gurkha,True,,,,,,,,,,,,,,,,,,,Apodemus gurkha,,,,,,,,,,,,,
259,Rodentia,Muridae,Apodemus,hyrcanicus,True,,,,,,,,,,,,,,,,,,,Apodemus hyrcanicus,,,,,,,,,,,,,
260,Rodentia,Muridae,Apodemus,latronum,True,,,,,,,,,,,,,,,,,,,Apodemus latronum,,,,,,,,,,,,,
261,Rodentia,Muridae,Apodemus,mystacinus,True,43.84000000000001,3.0000000000000004,3.88,23.0,,2.0,,,,,,,,,70.64000000000003,42.29999999999999,,1297;1822;2655,Apodemus mystacinus,1.94,,1.94,5.82,Rodentia,Muridae,40.4,0.312,0.0269568,41.3,0.351,0.030326399999999996,White & Seymour (2003)
262,Rodentia,Muridae,Apodemus,mystacinus,True,43.84000000000001,3.0000000000000004,3.88,23.0,,2.0,,,,,,,,,70.64000000000003,42.29999999999999,,1297;1822;2655,Apodemus mystacinus,1.94,,1.94,5.82,Rodentia,Muridae,42.3,0.394,0.0340416,,,0.0,Lovegrove (2000)
263,Rodentia,Muridae,Apodemus,pallipes,True,,,,,,,,,,,,,,,,,,,Apodemus pallipes,,,,,,,,,,,,,
264,Rodentia,Muridae,Apodemus,peninsulae,True,,2.0,4.7,,,,,,,,,,52.800000000000004,,,,"455,610,671",1297,Apodemus peninsulae,,,,,,,,,,,,,
265,Rodentia,Muridae,Apodemus,ponticus,True,,,,,,,,,,,,,,,,,,,Apodemus ponticus,,,,,,,,,,,,,
266,Rodentia,Muridae,Apodemus,rusiges,True,,,,,,,,,,,,,,,,,,,Apodemus rusiges,,,,,,,,,,,,,
267,Rodentia,Muridae,Apodemus,semotus,True,25.769999999999996,,3.56,,,,,,,,,,,,,,,456;1770;3121,Apodemus semotus,,,,,,,,,,,,,
268,Rodentia,Muridae,Apodemus,speciosus,True,,,4.5,,,,,,,,,,63.599999999999994,,,,"671,978",456;1297,Apodemus speciosus,,,,,,,,,,,,,
269,Rodentia,Muridae,Apodemus,sylvaticus,True,23.800000000000004,1.5,5.2,23.0,41.00000000000001,3.8,21.0,,71.0,64.99999999999999,57.93,85.00000000000001,75.60000000000001,0.264,56.98000000000002,22.000000000000004,"36,420,455,542,610,671,680",37;38;239;274;370;421;456;476;543;730;908;944;1153;1297;1573;1577;1822;1849;1998;2372;2655;2662;2678;2805;2975,Apodemus sylvaticus,1.368421052631579,0.584109589041096,0.8940401885194063,1.3410602827791094,Rodentia,Muridae,22.0,0.318,0.0274752,23.8,0.264,0.022809600000000003,Lovegrove (2000)
270,Rodentia,Muridae,Apodemus,sylvaticus,True,23.800000000000004,1.5,5.2,23.0,41.00000000000001,3.8,21.0,,71.0,64.99999999999999,57.93,85.00000000000001,75.60000000000001,0.264,56.98000000000002,22.000000000000004,"36,420,455,542,610,671,680",37;38;239;274;370;421;456;476;543;730;908;944;1153;1297;1573;1577;1822;1849;1998;2372;2655;2662;2678;2805;2975,Apodemus sylvaticus,1.368421052631579,0.584109589041096,0.8940401885194063,1.3410602827791094,Rodentia,Muridae,23.9,0.242,0.020908799999999998,,,0.0,White & Seymour (2003)
